link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/sweet-potato-pecan-pie-105851,Sweet-Potato-Pecan Pie ,"1 frozen deep-dish pie crust, thawed, pierced all over with fork $ 1 1-pound red-skinned sweet potato (yam), pierced with fork $ 1/2 cup (packed) golden brown sugar $ 2 tablespoons (1/4 stick) unsalted butter, melted $ 1 tablespoon vanilla extract $ 1/2 teaspoon ground cinnamon $ 1/4 teaspoon ground allspice $ 1/4 teaspoon salt $ 3/4 cup light corn syrup $ 2 large eggs $ 1 cup (about 4 ounces) pecan halves $ ",Dessert $ Bake $ Thanksgiving $ Pecan $ Sweet Potato/Yam $ Fall $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,27,Dessert $ Bake $ Thanksgiving $ Pecan $ Sweet Potato/Yam $ Fall $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/shrimp-with-better-cocktail-sauce-105609,Shrimp with Better Cocktail Sauce ,"About 2 pounds large shrimp, peeled (and deveined, if you like) $ 1 cup ketchup $ 1 tablespoon red wine or other vinegar $ 3 tablespoons butter $ 2 tablespoons prepared horseradish, or to taste $ ",Appetizer $ Quick & Easy $ Wedding $ Horseradish $ Shrimp $ Boil $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,2.5/4,8,Appetizer $ Quick & Easy $ Wedding $ Horseradish $ Shrimp $ Boil $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/breaded-orange-roughy-with-tomato-and-arugula-salad-107918,Breaded Orange Roughy with Tomato and Arugula Salad ,"1/2 cup plain dry breadcrumbs $ 4 4-ounce pieces orange roughy fillets $ 1 teaspoon dried oregano $ 7 teaspoons extra-virgin olive oil $ 6 cups arugula $ 4 plum tomatoes, quartered $ 1 tablespoon Sherry wine vinegar $ 1 large garlic clove, minced $ ",Fish $ Tomato $ Bake $ Low Fat $ Quick & Easy $ Arugula $ Healthy $ Bon Appétit $ ,American $ ,3/4,18,Fish $ Tomato $ Bake $ Low Fat $ Quick & Easy $ Arugula $ Healthy $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/creamy-coleslaw-105312,Creamy Coleslaw ,"3/4 cup mayonnaise $ 1/2 cup sweet pickle relish $ 2 tablespoons Dijon mustard $ 1 tablespoon white wine vinegar $ 1 head of green cabbage, thinly sliced (about 12 cups) $ 2 large carrots, peeled, grated $ ",Side $ Quick & Easy $ Mayonnaise $ Summer $ Cabbage $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,10,Side $ Quick & Easy $ Mayonnaise $ Summer $ Cabbage $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/cheddar-cayenne-chips-108153,Cheddar Cayenne Chips ,1 (6-ounce) piece cold sharp Cheddar $ Rounded 1/4 teaspoon cayenne $ ,Cheese $ Cocktail Party $ Vegetarian $ Cheddar $ Spice $ Pan-Fry $ Gourmet $ ,American $ ,2/4,16,Cheese $ Cocktail Party $ Vegetarian $ Cheddar $ Spice $ Pan-Fry $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/tortellini-with-mushroom-carbonara-sauce-107491,Tortellini with Mushroom Carbonara Sauce ,"1 pound purchased fresh tortellini $ 12 bacon slices, coarsely chopped $ 1 pound crimini mushrooms, sliced $ 2 cups chopped onions $ 4 garlic cloves, minced $ 1/2 teaspoon dried sage leaves $ 4 large egg yolks $ 1 cup whipping cream $ 2/3 cup freshly grated Parmesan cheese $ ",Milk/Cream $ Egg $ Mushroom $ Pasta $ Sauté $ Parmesan $ Bacon $ Winter $ Sage $ Bon Appétit $ ,American $ Italian $ ,3/4,26,Milk/Cream $ Egg $ Mushroom $ Pasta $ Sauté $ Parmesan $ Bacon $ Winter $ Sage $ Bon Appétit $ American $ Italian $ 
https://www.epicurious.com/recipes/food/views/lemon-sage-and-garlic-roast-chicken-107494,"Lemon, Sage, and Garlic Roast Chicken ","4 chicken breast halves with skin and bones $ 8 very thin lemon slices, seeded $ 12 fresh sage leaves $ Olive oil $ 4 teaspoons fresh lemon juice $ 2 large garlic cloves, coarsely chopped $ 1 cup low-salt chicken broth $ ",Chicken $ Citrus $ Garlic $ Herb $ Poultry $ Roast $ Low/No Sugar $ Winter $ Healthy $ Bon Appétit $ ,American $ ,2.5/4,55,Chicken $ Citrus $ Garlic $ Herb $ Poultry $ Roast $ Low/No Sugar $ Winter $ Healthy $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-chip-and-peppermint-crunch-crackles-107523,Chocolate Chip and Peppermint Crunch Crackles ,"8 ounces bittersweet (not unsweetened) or semisweet chocolate, chopped $ 1/2 cup (1 stick) unsalted butter, cut into 1/2-inch pieces $ 1 1/2 ounces unsweetened chocolate, chopped $ 1/2 cup finely crushed red-and-white-striped hard peppermint candies $ 6 1/2 tablespoons sugar $ 3 large eggs $ 2 teaspoons vanilla extract $ 1 teaspoon peppermint extract $ 1 1/2 cups all purpose flour $ 3/4 teaspoon baking powder $ 1/4 teaspoon salt $ 1/2 cup (about 3 ounces) semisweet chocolate chips $ Coarsely crushed peppermints $ Powdered sugar $ ",Candy $ Cookies $ Chocolate $ Bake $ Christmas $ Winter $ Bon Appétit $ ,American $ ,3.5/4,94,Candy $ Cookies $ Chocolate $ Bake $ Christmas $ Winter $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/new-england-crab-rolls-108444,New England Crab Rolls ,"6 tablespoons mayonnaise $ 1 tablespoon fresh lemon juice $ 1 teaspoon grated lemon peel $ 1/8 teaspoon cayenne pepper $ 3/4 pound fresh crabmeat, picked over $ 3 tablespoons finely chopped green onions $ 2 tablespoons (1/4 stick) butter, room temperature $ 4 hot dog buns, sides split open $ 4 red leaf or Bibb lettuce leaves $ ",Sandwich $ Shellfish $ Picnic $ Quick & Easy $ Dinner $ Lunch $ Mayonnaise $ Seafood $ Crab $ Summer $ Bon Appétit $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3.5/4,11,Sandwich $ Shellfish $ Picnic $ Quick & Easy $ Dinner $ Lunch $ Mayonnaise $ Seafood $ Crab $ Summer $ Bon Appétit $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/bacon-wrapped-cornish-hens-with-raspberry-balsamic-glaze-108385,Bacon-Wrapped Cornish Hens with Raspberry Balsamic Glaze ,2/3 cup seedless raspberry jam $ 1/2 cup balsamic vinegar $ 16 bacon slices (3/4 lb) $ 4 (1 1/2- to 1 3/4-lb) Cornish hens $ ,Berry $ Pork $ Poultry $ Roast $ Picnic $ Backyard BBQ $ Bacon $ Summer $ Jam or Jelly $ Gourmet $ ,American $ ,3/4,53,Berry $ Pork $ Poultry $ Roast $ Picnic $ Backyard BBQ $ Bacon $ Summer $ Jam or Jelly $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/potato-gratin-with-sage-and-onions-105824,Potato Gratin with Sage and Onions ,"1 tablespoon unsalted butter $ 2 red onions, chopped $ 5 garlic cloves, minced $ 3 tablespoons chopped fresh sage $ 2 pounds Yukon Gold potatoes, thinly sliced (about 7 cups) $ 1 1/2 cups water $ 1 1/2 cups whipping cream $ 1 teaspoon salt $ 1/2 teaspoon ground black pepper $ ",Onion $ Potato $ Side $ Bake $ Thanksgiving $ Casserole/Gratin $ Fall $ Sage $ Bon Appétit $ Sugar Conscious $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ ,3.5/4,27,Onion $ Potato $ Side $ Bake $ Thanksgiving $ Casserole/Gratin $ Fall $ Sage $ Bon Appétit $ Sugar Conscious $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/oatmeal-coconut-raspberry-bars-106179,Oatmeal Coconut Raspberry Bars ,"1 1/2 cups sweetened flaked coconut $ 1 1/4 cups all-purpose flour $ 3/4 cup packed light brown sugar $ 1/4 cup granulated sugar $ 1/2 teaspoon salt $ 1 1/2 sticks (3/4 cup) cold unsalted butter, cut into pieces $ 1 1/2 cups old-fashioned oats $ 3/4 cup seedless raspberry jam $ ",Cookies $ Food Processor $ Dessert $ Bake $ Picnic $ Kid-Friendly $ Mother's Day $ Back to School $ Raspberry $ Coconut $ Oat $ Winter $ Party $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,202,Cookies $ Food Processor $ Dessert $ Bake $ Picnic $ Kid-Friendly $ Mother's Day $ Back to School $ Raspberry $ Coconut $ Oat $ Winter $ Party $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/seared-tuna-steaks-with-wasabi-green-onion-mayonnaise-109690,Seared Tuna Steaks with Wasabi-Green Onion Mayonnaise ,1/2 cup mayonnaise $ 2 tablespoons minced green onions (white and green parts) $ 1 teaspoon (or more) wasabi paste $ 2 tablespoons teriyaki sauce $ 1 tablespoon soy sauce $ 1 tablespoon unseasoned rice vinegar $ 4 8-ounce tuna steaks (preferably ahi; each about 1 inch thick) $ Vegetable oil $ ,Onion $ Marinate $ Low Carb $ Mayonnaise $ Tuna $ Summer $ Grill/Barbecue $ Bon Appétit $ ,American $ Asian $ ,3.5/4,86,Onion $ Marinate $ Low Carb $ Mayonnaise $ Tuna $ Summer $ Grill/Barbecue $ Bon Appétit $ American $ Asian $ 
https://www.epicurious.com/recipes/food/views/turkey-giblet-stock-104277,Turkey Giblet Stock ,"1 tablespoon vegetable oil $ Neck and giblets (excluding liver) from turkey $ 1 celery rib, coarsely chopped $ 1 carrot, coarsely chopped $ 1 onion, quartered $ 4 cups water $ 2 cups chicken broth $ 1 bay leaf $ 1 teaspoon black peppercorns $ ",Poultry $ turkey $ Thanksgiving $ Fall $ Gourmet $ ,American $ ,4/4,1,Poultry $ turkey $ Thanksgiving $ Fall $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/rib-eye-steaks-with-mushrooms-brandy-and-blue-cheese-103434,"Rib-Eye Steaks with Mushrooms, Brandy and Blue Cheese ","2 10- to 12-ounce rib-eye steaks (each about 1 inch thick) $ 1 tablespoon olive oil $ 3 tablespoons unsalted butter $ 1 small onion, thinly sliced $ 1/2 pound mushrooms, thickly sliced $ 4 garlic cloves, chopped $ 3/4 cup canned beef broth $ 1/4 cup brandy $ 1/4 teaspoon minced fresh rosemary $ 1 1/4 cups crumbled blue cheese (about 4 ounces) $ Fresh rosemary sprigs $ ",Beef $ Mushroom $ Sauté $ Father's Day $ Blue Cheese $ Rosemary $ Steak $ Brandy $ Winter $ Bon Appétit $ ,American $ ,3.5/4,66,Beef $ Mushroom $ Sauté $ Father's Day $ Blue Cheese $ Rosemary $ Steak $ Brandy $ Winter $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/spiced-peach-pie-with-lattice-crust-103655,Spiced Peach Pie with Lattice Crust ,"2 1/2 cups all purpose flour $ 1 tablespoon sugar $ 2 teaspoons ground ginger $ 2 teaspoons ground cinnamon $ 1/2 teaspoon salt $ 10 tablespoons (1 1/4 sticks) chilled unsalted butter, cut into 1/2-inch cubes $ 1/2 cup chilled solid vegetable shortening, cut into pieces $ 4 tablespoons (or more) ice water $ 2/3 cup (packed) golden brown sugar $ 1/4 cup cornstarch $ 1 teaspoon fresh lemon juice $ 1/2 teaspoon ground ginger $ 1/2 teaspoon ground cinnamon $ 3 pounds medium peaches $ ",Fruit $ Dessert $ Bake $ Fourth of July $ Picnic $ Peach $ Spice $ Summer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,36,Fruit $ Dessert $ Bake $ Fourth of July $ Picnic $ Peach $ Spice $ Summer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/pecan-praline-topping-104320,Pecan Praline Topping ,1 large egg white $ 1 tablespoon water $ 1/2 cup (packed) golden brown sugar $ 1 1/2 cups pecan halves $ ,Egg $ Dessert $ Bake $ Thanksgiving $ Pecan $ Fall $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,3,Egg $ Dessert $ Bake $ Thanksgiving $ Pecan $ Fall $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/pear-and-cranberry-granita-104526,Pear and Cranberry Granita ,"1 15-ounce can pear halves in pear juice concentrate and water, drained, juices reserved $ 1/4 cup honey $ 1 1/4 cups (about) 100% cranberry juice $ Fresh cranberries (optional) $ Fresh mint sprigs (optional) $ ",Fruit Juice $ Berry $ Dessert $ Cranberry $ Pear $ Winter $ Honey $ Bon Appétit $ Fat Free $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,0/4,0,Fruit Juice $ Berry $ Dessert $ Cranberry $ Pear $ Winter $ Honey $ Bon Appétit $ Fat Free $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/poppy-seed-crackers-104415,Poppy Seed Crackers ,1 large egg $ 2 tablespoons cold water $ 1 teaspoon salt $ 8 (6- to 7-inch) flour tortillas $ 1/2 cup poppy seeds (2.6-oz jar) $ a 2-inch star cookie cutter $ ,Bread $ Appetizer $ Bake $ Winter $ Poppy $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,2,Bread $ Appetizer $ Bake $ Winter $ Poppy $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/raspberry-gelatin-with-fresh-fruit-104506,Raspberry Gelatin with Fresh Fruit ,"1 10-ounce package frozen sweetened raspberries in syrup, thawed $ 1 3/4 cups 100% red grape juice $ 1 envelope unflavored gelatin $ 1 teaspoon fresh lemon juice $ 1 cup halved seedless green and/or red grapes $ 1 cup diced orange segments, drained $ Fresh mint sprigs (optional) $ ",Berry $ Fruit $ Dessert $ Kid-Friendly $ Raspberry $ Orange $ Summer $ Winter $ Chill $ Party $ Grape $ Bon Appétit $ Fat Free $ Kidney Friendly $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3/4,4,Berry $ Fruit $ Dessert $ Kid-Friendly $ Raspberry $ Orange $ Summer $ Winter $ Chill $ Party $ Grape $ Bon Appétit $ Fat Free $ Kidney Friendly $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/butternut-squash-gratin-with-rosemary-breadcrumbs-104303,Butternut Squash Gratin with Rosemary Breadcrumbs ,"1/4 cup (1/2 stick) unsalted butter $ 4 cups thinly sliced onions (about 1 pound) $ 2 1/2 pounds butternut squash, peeled, seeded, cut into 1/2-inch cubes $ 1 teaspoon sugar $ 1/2 teaspoon salt $ 1/2 teaspoon ground black pepper $ 3/4 cup canned low-salt chicken broth $ 2 cups fresh breadcrumbs made from soft white bread $ 2 cups (packed) grated sharp white cheddar cheese $ 1 1/2 tablespoons chopped fresh rosemary $ 1/2 teaspoon dried thyme $ ",Side $ Bake $ Thanksgiving $ Dinner $ Buffet $ Casserole/Gratin $ Cheddar $ Rosemary $ Butternut Squash $ Fall $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3.5/4,85,Side $ Bake $ Thanksgiving $ Dinner $ Buffet $ Casserole/Gratin $ Cheddar $ Rosemary $ Butternut Squash $ Fall $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/black-bean-cakes-104668,Black Bean Cakes ,"1 pound black beans, rinsed and soaked $ 2 tablespoons olive oil, more for frying $ 1 green bell pepper, chopped $ 1 onion, chopped $ 1 small jalapeño, chopped $ 1 tablespoon garlic, minced $ 2 tablespoons honey $ 2 tablespoons cider vinegar $ 1 teaspoon chili powder $ 1 teaspoon ground cumin $ All-purpose flour, for dusting $ Salt and freshly ground pepper $ Sour cream, for garnish $ Cilantro, for garnish $ ",Bean $ Side $ Fry $ Dinner $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,6,Bean $ Side $ Fry $ Dinner $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/almond-butter-crisps-104674,Almond Butter Crisps ,"2 2/3 cups blanched almonds (about 3/4 pound) $ 1/2 cup sugar $ 1/4 teaspoon salt $ 1 1/2 teaspoons almond extract $ 1/2 prepared Basic Butter Cookie Dough at room temperature $ 2 egg whites, beaten lightly $ ",Cookies $ Food Processor $ Mixer $ Nut $ Bake $ Christmas $ Almond $ Gourmet $ ,American $ ,3.5/4,6,Cookies $ Food Processor $ Mixer $ Nut $ Bake $ Christmas $ Almond $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/chile-macadamia-brittle-103579,Chile-Macadamia Brittle ,1/2 cup coarsely chopped salted macadamia nuts (2 oz) $ 1 cup sugar $ 1/2 cup water $ 1 teaspoon dried hot red pepper flakes $ ,Nut $ Dessert $ Bake $ Macadamia Nut $ Hot Pepper $ Vegan $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,2.5/4,7,Nut $ Dessert $ Bake $ Macadamia Nut $ Hot Pepper $ Vegan $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/baked-shrimp-in-chipotle-sauce-103320,Baked Shrimp in Chipotle Sauce ,"1/2 stick (1/4 cup) unsalted butter $ 1/4 cup dry red wine $ 1 1/2 tablespoons Worcestershire sauce $ 1 to 2 canned chipotle chiles in adobo, minced, plus 2 to 3 teaspoons adobo sauce $ 1 large garlic clove, minced $ 1 1/2 teaspoons salt $ 1 1/2 lb medium shrimp (not shelled) $ Accompaniment: baguette $ ",Pepper $ Shellfish $ Bake $ Spring $ Gourmet $ ,American $ ,3.5/4,47,Pepper $ Shellfish $ Bake $ Spring $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/chicken-vegetable-soup-with-lime-and-cilantro-103237,Chicken Vegetable Soup with Lime and Cilantro ,"2 pounds skinless boneless chicken thighs, cut into 1-inch pieces $ 8 cups canned low-salt chicken broth $ 1 1/2 pounds russet potatoes, peeled, cut into 3/4-inch cubes $ 3/4 pound carrots, peeled, cut into 1/2-inch-thick rounds $ 1 1/2 teaspoons ground coriander $ 1 15-ounce can golden hominy, drained $ 6 green onions, chopped $ 1/3 cup chopped fresh cilantro $ 5 tablespoons fresh lime juice $ ",Soup/Stew $ Chicken $ Citrus $ Poultry $ Vegetable $ Simmer $ Bon Appétit $ Santa Monica $ California $ ,American $ ,3/4,15,Soup/Stew $ Chicken $ Citrus $ Poultry $ Vegetable $ Simmer $ Bon Appétit $ Santa Monica $ California $ American $ 
https://www.epicurious.com/recipes/food/views/blueberry-almond-coffeecake-103686,Blueberry-Almond Coffeecake ,"2 cups all-purpose flour $ 2 teaspoons baking powder $ 3/4 teaspoon salt $ 1 stick (1/2 cup) unsalted butter, softened $ 1 1/4 cups plus 3 tablespoons sugar $ 2 whole large eggs $ 1 teaspoon vanilla or 1/4 teaspoon almond extract $ 1/2 cup milk $ 2 cups blueberries (15 ounces) $ 1/2 large egg white $ 1 cup sliced almonds $ ",Cake $ Berry $ Nut $ Breakfast $ Brunch $ Bake $ Blueberry $ Almond $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3/4,54,Cake $ Berry $ Nut $ Breakfast $ Brunch $ Bake $ Blueberry $ Almond $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/chicken-louisa-103553,Chicken Louisa ,"4 (1/3-inch-thick) chicken cutlets (1 1/2 lb) $ 1 tablespoon olive oil $ 1 tablespoon unsalted butter $ 1 medium shallot, finely chopped $ 1/2 cup dry white wine or dry vermouth $ 3/4 cup heavy cream $ 4 or 5 plum tomatoes, coarsely chopped $ 2 tablespoons finely chopped fresh tarragon $ 1/2 extra-large chicken-bouillon cube, crumbled $ Garnish: finely chopped fresh chives $ Accompaniment: rice or mashed potatoes $ ",Chicken $ Herb $ Poultry $ Sauté $ Quick & Easy $ Gourmet $ Massachusetts $ ,American $ ,3.5/4,141,Chicken $ Herb $ Poultry $ Sauté $ Quick & Easy $ Gourmet $ Massachusetts $ American $ 
https://www.epicurious.com/recipes/food/views/corn-zucchini-and-tomato-pie-103231,"Corn, Zucchini, and Tomato Pie ","3 cups fresh, or frozen and defrosted corn kernels $ 5 small zucchini, cut into matchstick pieces $ 2 teaspoons salt $ 1 teaspoon freshly ground black pepper $ 1 tablespoon fresh dill weed $ 2 tablespoons melted butter $ 3 to 4 vine-ripened tomatoes, cut into 1/2-inch slices $ 1/2 cup freshly grated Parmesan cheese $ 1/4 cup dry bread crumbs $ 2 tablespoons olive oil $ ",Tomato $ Bake $ Parmesan $ Corn $ Zucchini $ Summer $ ,American $ ,2.5/4,17,Tomato $ Bake $ Parmesan $ Corn $ Zucchini $ Summer $ American $ 
https://www.epicurious.com/recipes/food/views/chilled-beet-and-buttermilk-soup-103604,Chilled Beet and Buttermilk Soup ,"1 1/4 pounds medium beets, trimmed $ 1 cup sour cream $ 1/2 cup (or more) fresh orange juice $ 1/4 cup raspberry vinegar or red wine vinegar $ 1 tablespoon honey $ Ground white pepper $ 1 cup buttermilk $ 1 apple, peeled, diced (optional) $ ",Soup/Stew $ Dairy $ Freeze/Chill $ Vegetarian $ Beet $ Summer $ Bon Appétit $ ,American $ ,2.5/4,9,Soup/Stew $ Dairy $ Freeze/Chill $ Vegetarian $ Beet $ Summer $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/citrus-marinated-olives-103598,Citrus-Marinated Olives ,"1 1/2 cups Kalamata olives or other brine-cured black olives $ 1 1/2 cups cracked brine-cured green olives $ 1 cup olive oil $ 1/4 cup chopped fresh cilantro $ 1/4 cup fresh lemon juice $ 1/4 cup orange juice $ 6 large garlic cloves, thinly sliced $ 3 tablespoons chopped fresh parsley $ 1 tablespoon grated lemon peel $ 1 tablespoon grated orange peel $ 1/2 teaspoon dried crushed red pepper $ ",Olive $ Marinate $ No-Cook $ Picnic $ Lemon $ Orange $ Summer $ Bon Appétit $ ,American $ ,3.5/4,19,Olive $ Marinate $ No-Cook $ Picnic $ Lemon $ Orange $ Summer $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/turkey-croquettes-15055,Turkey Croquettes ,"6 tablespoons butter $ 1/2 cup flour $ 1 cup milk $ 1 cup chicken broth $ 2 teaspoons lemon juice $ 2 tablespoons snipped parsley $ 2 teaspoons grated onion $ 1/2 teaspoon celery salt $ Dash each of pepper, paprika, and nutmeg $ 4 cups ground, cooked turkey $ 3/4 cup fine bread crumbs $ 1 beaten egg plus 2 tablespoons water $ ",Poultry $ turkey $ Fry $ Winter $ Poker/Game Night $ ,American $ ,3/4,21,Poultry $ turkey $ Fry $ Winter $ Poker/Game Night $ American $ 
https://www.epicurious.com/recipes/food/views/yankee-oatmeal-molasses-bread-5012,Yankee Oatmeal-Molasses Bread ,"1/2 cup packed old-fashioned oats $ 3/4 cup boiling water $ 1 cup warm water (105°F to 115°F) $ 1 envelope dry yeast $ 6 tablespoons lightly unsulfured molasses $ 2 tablespoons (1/4 stick) butter, room temperature $ 1 1/4 teaspoons salt $ 4 1/2 cups (about) unbleached all purpose flour $ 1 tablespoon melted butter mixed with 1 teaspoon light unsulfured molasses (glaze) $ 1 tablespoon old-fashioned oats $ ",Bread $ Mixer $ Breakfast $ Brunch $ Side $ Bake $ Thanksgiving $ Kid-Friendly $ Oat $ Fall $ Molasses $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,4/4,37,Bread $ Mixer $ Breakfast $ Brunch $ Side $ Bake $ Thanksgiving $ Kid-Friendly $ Oat $ Fall $ Molasses $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/vanilla-cream-cheese-frosting-104319,Vanilla Cream Cheese Frosting ,"12 ounces cream cheese, room temperature $ 1/2 cup (1 stick) unsalted butter, room temperature $ 2 teaspoons vanilla extract $ 4 cups powdered sugar $ ",Condiment/Spread $ Dairy $ Dessert $ No-Cook $ Thanksgiving $ Cream Cheese $ Fall $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,32,Condiment/Spread $ Dairy $ Dessert $ No-Cook $ Thanksgiving $ Cream Cheese $ Fall $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-mustard-dill-burgers-101935,Grilled Mustard-Dill Burgers ,"3 tablespoons sour cream $ 3 tablespoons Dijon mustard $ 1 1/2 tablespoons chopped fresh dill $ 10 ounces lean ground beef $ 2 hamburger buns, split $ 2 tomato slices $ 2 Bibb lettuce leaves $ ",Sandwich $ Beef $ Mustard $ Quick & Easy $ Backyard BBQ $ Summer $ Grill $ Grill/Barbecue $ Dill $ Bon Appétit $ ,American $ ,3/4,43,Sandwich $ Beef $ Mustard $ Quick & Easy $ Backyard BBQ $ Summer $ Grill $ Grill/Barbecue $ Dill $ Bon Appétit $ American $ 
