link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/grouper-sandwiches-with-wasabi-coleslaw-109073,Grouper Sandwiches with Wasabi Coleslaw ,"2 cups thinly sliced red cabbage $ 1/4 cup wasabi mayonnaise $ 2 tablespoons rice vinegar $ 4 5-ounce grouper fillets or other firm white fish $ 1/2 cuppanko (Japanese breadcrumbs) or fresh breadcrumbs made from crustless French bread $ 3 tablespoons vegetable oil $ 4 sesame-seed sandwich buns, split $ Lemon wedges $ ",Sandwich $ Fish $ Picnic $ Super Bowl $ Quick & Easy $ Lunch $ Vinegar $ Spring $ Winter $ Cabbage $ Bon Appétit $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ Asian $ ,3/4,6,Sandwich $ Fish $ Picnic $ Super Bowl $ Quick & Easy $ Lunch $ Vinegar $ Spring $ Winter $ Cabbage $ Bon Appétit $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ Asian $ 
https://www.epicurious.com/recipes/food/views/berry-compote-with-crispy-won-ton-strips-and-vanilla-ice-cream-103735,Berry Compote with Crispy Won Ton Strips and Vanilla Ice Cream ,"1 cup raspberries $ 1 cup blackberries, halved lengthwise if large $ 1 cup quartered strawberries $ 1/2 cup dry white wine $ 1 tablespoon crème de cassis or Chambord liqueur $ 1/4 cup sugar $ 1 to 2 cups vegetable oil for frying $ 8 won ton wrappers, thawed if frozen, cut into 1/4-inch-wide strips $ 1 pint vanilla ice cream $ Garnish: confectioners sugar for dusting $ ",Salad $ Liqueur $ Wine $ Berry $ Dessert $ Blackberry $ Raspberry $ Strawberry $ Spring $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,6,Salad $ Liqueur $ Wine $ Berry $ Dessert $ Blackberry $ Raspberry $ Strawberry $ Spring $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/steves-floribean-chicken-chili-106780,Steve's Floribean Chicken Chili ,"5 pounds chicken thighs $ 1 onion, halved $ 2 carrots, halved $ 3 celery ribs, halved $ 3 bay leaves $ Juice of 1 lime $ 2 teaspoons cumin $ 1 teaspoon coriander $ 6 black peppercorns $ 1 pound dried red kidney beans $ 3 tablespoons olive oil $ 3/4 cup each chopped (1/4 inch) onion and poblano pepper $ 8 ounces diced (1/2 inch) andouille sausage $ 1 tablespoon each ground coriander, cumin and chili powder $ 1 can (28 ounces) crushed tomatoes $ 4 ounces tomato paste $ 2 tablespoons each red-wine vinegar, molasses and chopped chipotle pepper $ 1 tablespoon sugar $ 1 1/2 cups diced ripe tomatoes $ 1/2 cup chopped fresh cilantro leaves $ 1 cup sour cream $ 1/4 cup snipped chives $ 1 each ripe mango and tomato, cut into 1/4-inch dice $ 1 teaspoon chopped cilantro $ Salt and pepper, to taste $ Grated Monterey pepper Jack cheese, optional $ ",Bean $ Cheese $ Chicken $ Poultry $ Fall $ Parade $ ,American $ Central American/Caribbean $ ,3/4,3,Bean $ Cheese $ Chicken $ Poultry $ Fall $ Parade $ American $ Central American/Caribbean $ 
https://www.epicurious.com/recipes/food/views/summer-corn-chowder-106689,Summer Corn Chowder ,"2 tablespoons olive oil $ 2 tablespoons unsalted butter $ 1 large onion, cut into 1/4-inch dice $ 3 tablespoons all-purpose flour $ 5 cupsFresh Vegetable Broth $ 2 russet potatoes, cut into 1/4-inch dice $ 4 cups fresh corn kernels $ 1/2 cup diced (1/4 inch) red bell pepper $ 1/2 cup diced (1/4 inch) green bell pepper $ Salt, to taste $ 1/4 teaspoon freshly ground black pepper $ 1 cup half-and-half $ 2 ripe plum tomatoes, seeded and cut into 1/4-inch dice, for garnish $ 1/2 cup thinly slivered fresh basil leaves, for garnish $ ",Soup/Stew $ Onion $ Vegetable $ Sauté $ Vegetarian $ Corn $ Bell Pepper $ Summer $ Simmer $ Parade $ ,American $ ,3/4,23,Soup/Stew $ Onion $ Vegetable $ Sauté $ Vegetarian $ Corn $ Bell Pepper $ Summer $ Simmer $ Parade $ American $ 
https://www.epicurious.com/recipes/food/views/brown-sugar-apricots-with-vanilla-yogurt-106759,Brown Sugar Apricots with Vanilla Yogurt ,"1 1/2 lb fresh apricots, halved and pitted $ 2 tablespoons packed light brown sugar $ 8 oz vanilla nonfat yogurt $ a 12- by 8- by 2-inch disposable aluminum roasting pan $ ",Dairy $ Fruit $ Dessert $ Low Fat $ Quick & Easy $ Yogurt $ Apricot $ Summer $ Healthy $ Gourmet $ ,American $ ,3/4,1,Dairy $ Fruit $ Dessert $ Low Fat $ Quick & Easy $ Yogurt $ Apricot $ Summer $ Healthy $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/broiled-peaches-with-creme-fraiche-103740,Broiled Peaches with Crème Fraîche ,"4 firm-ripe peaches, halved and pitted $ 3 tablespoons sugar $ Accompaniment: crème fraîche or sour cream $ ",Fruit $ Dessert $ Broil $ Picnic $ Quick & Easy $ Peach $ Summer $ Gourmet $ ,American $ ,2.5/4,2,Fruit $ Dessert $ Broil $ Picnic $ Quick & Easy $ Peach $ Summer $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-cherry-tart-107113,Chocolate-Cherry Tart ,"1/2 cup water $ 1/2 cup sugar $ 1 cup (packed) dried Bing (sweet) cherries $ 1/3 cup kirsch (clear cherry brandy) $ 1 cup (2 sticks) unsalted butter, room temperature $ 1/2 cup sugar $ 1 large egg $ 1 teaspoon vanilla extract $ 2 cups all purpose flour $ 5 tablespoons unsweetened cocoa powder $ 1/2 teaspoon salt $ 3 large eggs $ 1/3 cup dark corn syrup $ 1/4 cup (1/2 stick) unsalted butter, melted $ 1 teaspoon vanilla extract $ 1/2 teaspoon (scant) salt $ 1/2 cup sugar $ 6 ounces bittersweet (not unsweetened) or semisweet chocolate, chopped $ Powdered sugar $ Unsweetened cocoa powder $ ",Mixer $ Chocolate $ Fruit $ Dessert $ Bake $ Dried Fruit $ Cherry $ Kirsch $ Bon Appétit $ ,American $ ,3/4,13,Mixer $ Chocolate $ Fruit $ Dessert $ Bake $ Dried Fruit $ Cherry $ Kirsch $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/spicy-vegetarian-chili-106779,Spicy Vegetarian Chili ,"2 tablespoons vegetable oil $ 1 onion, chopped $ 2 carrots, sliced into thin coins $ 1 green bell pepper, coarsely chopped $ 2 each small zucchini and small yellow squash, cut into 1/2-inch dice $ 1 can (28 ounces) crushed tomatoes $ 2 cans (15 1/2 ounces each) dark red kidney beans, drained and rinsed $ 1 can (15 1/4 ounces) corn, with liquid $ 6 ounces tomato paste $ 1 can (4 ounces) chopped green chiles, with liquid $ 6 tablespoons chili powder $ 1 tablespoon ground cumin $ 2 tablespoons sugar $ 1 to 2 teaspoons salt, to taste $ 1/2 teaspoon pepper $ Sour cream (for garnish), optional $ Grated Cheddar cheese (for garnish), optional $ ",Cheese $ Pepper $ Vegetable $ Sauté $ Vegetarian $ Fall $ Parade $ ,American $ ,3.5/4,65,Cheese $ Pepper $ Vegetable $ Sauté $ Vegetarian $ Fall $ Parade $ American $ 
https://www.epicurious.com/recipes/food/views/homemade-sausage-patties-107778,Homemade Sausage Patties ,"1 medium onion, finely chopped $ 2 tablespoons plus 1 teaspoon vegetable oil $ 1/2 cup coarse fresh bread crumbs $ 2 tablespoons milk $ 2 lb ground pork (not lean) $ 2 teaspoons salt $ 1 teaspoon white pepper $ 1/4 teaspoon freshly grated nutmeg $ 1/4 teaspoon cinnamon $ 1/4 teaspoon cayenne $ 1/8 teaspoon ground cloves $ 1 teaspoon finely chopped fresh thyme $ 1 teaspoon finely chopped fresh sage $ 2 large egg yolks $ ",Pork $ Breakfast $ Brunch $ Side $ Fry $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3/4,10,Pork $ Breakfast $ Brunch $ Side $ Fry $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/-tomato-time-tart-107035,"""Tomato Time"" Tart ","2 sheets frozen puff pastry, thawed $ 2 egg yolks $ 2 teaspoons corn oil $ 2 teaspoons water $ 4 medium-sized ripe tomatoes, sliced 1/4-inch thick $ 1/2 teaspoon extra-virgin olive oil $ 1/2 teaspoon sugar $ Freshly ground black pepper, to taste $ 1/2 cup Garden Pesto or store-bought pesto $ ",Tomato $ Bake $ Cocktail Party $ Vegetarian $ Lunch $ Summer $ Phyllo/Puff Pastry Dough $ Parade $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3/4,4,Tomato $ Bake $ Cocktail Party $ Vegetarian $ Lunch $ Summer $ Phyllo/Puff Pastry Dough $ Parade $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/lemon-pudding-cake-108000,Lemon Pudding Cake ,"2 large lemons $ 1/4 cup all-purpose flour $ Rounded 1/4 teaspoon salt $ 3/4 cup plus 2 tablespoons sugar $ 3 large eggs, separated $ 1 1/3 cups whole milk $ ",Cake $ Milk/Cream $ Egg $ Dessert $ Bake $ Quick & Easy $ Lemon $ Spring $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,75,Cake $ Milk/Cream $ Egg $ Dessert $ Bake $ Quick & Easy $ Lemon $ Spring $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/oatmeal-raspberry-thumbprints-107742,Oatmeal Raspberry Thumbprints ,"1 1/4 cups walnuts $ 1 1/4 cups quick-cooking rolled oats $ 1 cup all-purpose flour $ 1/4 teaspoon salt $ 6 tablespoons (3/4 stick) unsalted butter, softened $ 1/2 cup solid vegetable shortening $ 1/2 cup firmly packed light brown sugar $ 1 large egg yolk $ 1 1/2 teaspoons vanilla extract $ 1/2 cup raspberry preserves $ Confectioners' sugar for dusting $ ",Cookies $ Food Processor $ Mixer $ Berry $ Bake $ Walnut $ Fall $ Jam or Jelly $ ,American $ ,3.5/4,19,Cookies $ Food Processor $ Mixer $ Berry $ Bake $ Walnut $ Fall $ Jam or Jelly $ American $ 
https://www.epicurious.com/recipes/food/views/apple-crunch-pie-104854,Apple Crunch Pie ,"1 cup plus 2 tablespoons all purpose flour $ 1/2 cup cake flour $ 2 tablespoons sugar $ 1/2 teaspoon salt $ 1/2 cup (1 stick) chilled unsalted butter, cut into 1/2-inch cubes $ 3 tablespoons frozen solid vegetable shortening, cut into 1/2-inch cubes $ 5 tablespoons (or more) chilled whole milk $ 1 cup all purpose flour $ 3/4 cup (packed) golden brown sugar $ 1/2 cup old-fashioned oats $ 1 teaspoon ground cinnamon $ 6 tablespoons (3/4 stick) unsalted butter, melted $ 4 8- to 9-ounce Golden Delicious apples, peeled, quartered, cored, sliced 1/4 inch thick, each slice cut crosswise into 3 pieces $ 1 tablespoon sugar $ 1 tablespoon fresh lemon juice $ 3 tablespoons apricot preserves $ 1 egg yolk beaten with 1 tablespoon whipping cream (for glaze) $ ",Food Processor $ Fruit $ Dessert $ Bake $ Thanksgiving $ Apple $ Oat $ Fall $ Cinnamon $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,47,Food Processor $ Fruit $ Dessert $ Bake $ Thanksgiving $ Apple $ Oat $ Fall $ Cinnamon $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/sheboygan-style-beer-soaked-brats-12642,"Sheboygan-Style Beer-Soaked ""Brats"" ","4 cups beer (not dark) $ 1/4 cup Bavarian mustard $ 2 tablespoons ketchup $ 4 large onions $ 12 uncooked bratwursts $ 6 hard rolls, halved and well buttered $ sliced dill pickles $ Bavarian mustard $ ",Beer $ Onion $ Sausage $ Summer $ Oktoberfest $ Tailgating $ Gourmet $ ,American $ ,3.5/4,26,Beer $ Onion $ Sausage $ Summer $ Oktoberfest $ Tailgating $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/fresh-cod-cakes-107971,Fresh Cod Cakes ,"5 slices firm white sandwich bread $ 1 large celery rib, cut into 2-inch pieces $ 2 scallions, cut into 2-inch pieces $ 1/4 cup loosely packed fresh flat-leaf parsley $ 1 lb skinless cod fillet, any bones removed and fish coarsely chopped $ 1 large egg, lightly beaten $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 3 tablespoons vegetable oil $ Accompaniment: tartar sauce and lemon wedges $ ",Appetizer $ Fry $ Quick & Easy $ Cod $ Parsley $ Gourmet $ Sugar Conscious $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,2.5/4,19,Appetizer $ Fry $ Quick & Easy $ Cod $ Parsley $ Gourmet $ Sugar Conscious $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-artichokes-with-sesame-dipping-sauce-108223,Grilled Artichokes with Sesame Dipping Sauce ,"1/2 cup mayonnaise $ 3 tablespoons Worcestershire sauce $ 2 tablespoons olive oil $ 2 tablespoons oriental sesame oil $ 1 1/2 tablespoons honey $ 1 tablespoon fresh lemon juice $ 3/4 teaspoon seasoned salt $ 2 tablespoons fresh lemon juice $ 4 large artichokes $ 1/3 cup olive oil $ 1 garlic clove, minced $ ",Vegetable $ Vegetarian $ Backyard BBQ $ Buffet $ Mayonnaise $ Artichoke $ Summer $ Grill $ Grill/Barbecue $ Honey $ Sesame $ Bon Appétit $ ,American $ ,3.5/4,46,Vegetable $ Vegetarian $ Backyard BBQ $ Buffet $ Mayonnaise $ Artichoke $ Summer $ Grill $ Grill/Barbecue $ Honey $ Sesame $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/salmon-with-orecchiette-caramelized-onions-and-horseradish-cream-108239,"Salmon with Orecchiette, Caramelized Onions, and Horseradish Cream ","6 tablespoons olive oil $ 1 1/4 pounds onions, thinly sliced $ 2 cups whipping cream $ 1 8-ounce bottle clam juice $ 3 tablespoons prepared white horseradish $ 1 10- to 12-ounce bunch broccoli rabe* (also called rapini) $ 12 ounces orecchiette (little ear-shaped pasta) $ 1 cup grated Parmesan cheese (about 3 ounces) $ 4 6-ounce salmon fillets with skin $ ",Milk/Cream $ Fish $ Onion $ Pasta $ Sauté $ Horseradish $ Parmesan $ Salmon $ Fall $ Broccoli Rabe $ Bon Appétit $ ,American $ ,3.5/4,37,Milk/Cream $ Fish $ Onion $ Pasta $ Sauté $ Horseradish $ Parmesan $ Salmon $ Fall $ Broccoli Rabe $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/frozen-lemon-gingersnap-pie-108189,Frozen Lemon Gingersnap Pie ,"1 1/2 cups finely crushed gingersnap cookies (6 ounces) $ 5 tablespoons unsalted butter, melted $ 2 tablespoons sugar $ 1 1/2 cups heavy cream $ 1 cup whole milk $ 3/4 cup plus 2 tablespoons sugar $ 4 teaspoons finely grated fresh lemon zest $ 1/8 teaspoon salt $ 6 large egg yolks $ 2/3 cup fresh lemon juice $ Garnish: lemon slices $ an instant-read thermometer; an ice cream maker $ ",Milk/Cream $ Ice Cream Machine $ Citrus $ Dairy $ Egg $ Dessert $ Bake $ Freeze/Chill $ Frozen Dessert $ Lemon $ Summer $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,4/4,16,Milk/Cream $ Ice Cream Machine $ Citrus $ Dairy $ Egg $ Dessert $ Bake $ Freeze/Chill $ Frozen Dessert $ Lemon $ Summer $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/shrimp-and-corn-with-basil-102267,Shrimp and Corn with Basil ,"2 tablespoons unsalted butter $ Kernels from 2 ears corn $ 1/2 pound shelled large shrimp $ 4 scallions, chopped $ 1/4 cup fresh basil, thinly sliced $ ",Herb $ Shellfish $ Sauté $ Quick & Easy $ Basil $ Shrimp $ Corn $ Healthy $ Gourmet $ ,American $ ,3.5/4,41,Herb $ Shellfish $ Sauté $ Quick & Easy $ Basil $ Shrimp $ Corn $ Healthy $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/peach-ice-cream-philadelphia-style-101911,"Peach Ice Cream, Philadelphia Style ","1 1/2 cups heavy cream $ 1/3 cup sugar $ 2 large, sweet peaches, peeled and pitted $ 1/4 cup peach nectar $ 1/4 teaspoon vanilla extract $ ",Milk/Cream $ Ice Cream Machine $ Dessert $ Freeze/Chill $ Kid-Friendly $ Peach $ Summer $ Party $ ,American $ ,1.5/4,5,Milk/Cream $ Ice Cream Machine $ Dessert $ Freeze/Chill $ Kid-Friendly $ Peach $ Summer $ Party $ American $ 
https://www.epicurious.com/recipes/food/views/andouille-sausage-and-corn-bread-stuffing-102481,Andouille Sausage and Corn Bread Stuffing ,"2 tablespoons (1/4 stick) butter $ 1 pound andouille sausages,* cut into 1/3-inch pieces $ 1 12-ounce package breakfast-style bulk sausage $ 3 cups chopped onions $ 2 cups chopped celery $ 2 cups chopped red bell peppers $ 1 cup chopped green onions $ 2 teaspoons chopped fresh thyme $ 1 teaspoon hot pepper sauce $ 1 teaspoon dried rubbed sage $ 12 ounces dry corn bread stuffing mix $ 1 1/2 cups (about) canned low-salt chicken broth $ ",Pork $ Vegetable $ Side $ Bake $ Thanksgiving $ Sausage $ Corn $ Fall $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ ,African $ American $ Cajun/Creole $ ,3.5/4,98,Pork $ Vegetable $ Side $ Bake $ Thanksgiving $ Sausage $ Corn $ Fall $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ African $ American $ Cajun/Creole $ 
https://www.epicurious.com/recipes/food/views/buttermilk-pancakes-109480,Buttermilk Pancakes ,"1 cup all-purpose flour $ 1 teaspoon baking soda $ 1/2 teaspoon salt $ 1 large egg, lightly beaten $ 1 cup well-shaken buttermilk $ Vegetable oil for brushing griddle $ ",Milk/Cream $ Appetizer $ Breakfast $ Kid-Friendly $ Quick & Easy $ Gourmet $ Illinois $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ ,3.5/4,169,Milk/Cream $ Appetizer $ Breakfast $ Kid-Friendly $ Quick & Easy $ Gourmet $ Illinois $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-halibut-with-lemongrass-tomato-sauce-109521,Grilled Halibut with Lemongrass Tomato Sauce ,"2 small shallots, finely chopped (2 tablespoons) $ 1 large garlic clove, finely chopped $ 3 tablespoons olive oil $ 2 1/2 lbs plum tomatoes, chopped $ 6 stalks fresh lemongrass, tough outer layers removed and lower 6 inches coarsely chopped $ 3/4 teaspoon salt $ 1/2 teaspoon black pepper $ 6 (1-inch-thick) pieces halibut steak with skin (6 oz each) $ ",Tomato $ Halibut $ Summer $ Grill/Barbecue $ Shallot $ Lemongrass $ Gourmet $ ,American $ ,2/4,5,Tomato $ Halibut $ Summer $ Grill/Barbecue $ Shallot $ Lemongrass $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-crunch-layer-cake-with-milk-chocolate-frosting-103151,Chocolate Crunch Layer Cake with Milk Chocolate Frosting ,"4 ounces unsweetened chocolate $ 1/2 cup hot water $ 1 3/4 cups cake flour $ 1 teaspoon baking soda $ 1/2 teaspoon salt $ 1/2 cup (1 stick) unsalted butter, room temperature $ 1 3/4 cups sugar $ 3 large eggs, room temperature $ 1 teaspoon vanilla extract $ 2/3 cup whole milk $ 1 1/4 cups whipping cream $ 1/4 cup light corn syrup $ 1/4 cup (1/2 stick) unsalted butter $ 1 pound milk chocolate, chopped $ 4 1.4-ounce chocolate-covered English toffee bars (such as Heath Bars or Skor), cut into 1/4-inch dice $ 7 ounces milk chocolate (such as one Hershey's bar or two 3- to 3.5-ounce milk chocolate bars) $ ",Cake $ Milk/Cream $ Chocolate $ Dairy $ Egg $ Dessert $ Bake $ Vanilla $ Fall $ Spring $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,122,Cake $ Milk/Cream $ Chocolate $ Dairy $ Egg $ Dessert $ Bake $ Vanilla $ Fall $ Spring $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/artichoke-romaine-and-cherry-tomato-salad-103605,"Artichoke, Romaine and Cherry Tomato Salad ","2 6-ounce jars marinated artichoke hearts, drained $ 1/4 cup balsamic vinegar $ 2 tablespoons chopped fresh chives or green onion tops $ 1 tablespoon fresh lemon juice $ 1 tablespoon coarse-grained Dijon mustard $ 2 teaspoons honey $ 5 tablespoons mayonnaise $ 1/2 cup extra-virgin olive oil $ 12 cups torn romaine lettuce $ 1 small red onion, thinly sliced $ 2 cups cherry tomatoes, halved $ Parmesan cheese, freshly grated $ ",Salad $ Food Processor $ Leafy Green $ Tomato $ Vegetable $ No-Cook $ Picnic $ Spring $ Summer $ Bon Appétit $ ,American $ ,3.5/4,22,Salad $ Food Processor $ Leafy Green $ Tomato $ Vegetable $ No-Cook $ Picnic $ Spring $ Summer $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/buffalo-burgers-with-pickled-onions-and-smoky-red-pepper-sauce-109519,Buffalo Burgers with Pickled Onions and Smoky Red Pepper Sauce ,"1 red bell pepper $ low-fat buttermilk dressing $ 1 small garlic clove, chopped $ Rounded 1/4 teaspoon hot Spanish smoked paprika* $ 1/4 teaspoon salt $ 2 small red onions (1/2 lb total) $ 1/2 cup cider vinegar $ 1/4 cup sugar $ 1 teaspoon salt $ 1/4 teaspoon salt $ 1/4 teaspoon black pepper $ 1 lb ground buffalo**, formed into 4 (1/2-inch-thick) patties $ 4 English muffins, split in half $ about 20 wooden picks $ ",Sandwich $ Onion $ Low Cal $ Backyard BBQ $ Dinner $ Lunch $ Buffalo $ Bell Pepper $ Grill $ Grill/Barbecue $ Healthy $ Gourmet $ ,American $ ,3.5/4,23,Sandwich $ Onion $ Low Cal $ Backyard BBQ $ Dinner $ Lunch $ Buffalo $ Bell Pepper $ Grill $ Grill/Barbecue $ Healthy $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/espresso-and-mascarpone-icebox-cake-109757,Espresso and Mascarpone Icebox Cake ,3 cups chilled heavy cream $ 1/2 cup plus 1 tablespoon sugar $ 1 cup mascarpone cheese (about 9 oz) at room temperature $ 1 (9-oz) box chocolate wafers such as Nabisco Famous $ 1 tablespoon instant-espresso powder $ A 9 1/2- to 10-inch springform pan (about 26 cm) $ ,Cake $ Coffee $ Cheese $ Dessert $ No-Cook $ Quick & Easy $ Frozen Dessert $ Summer $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,104,Cake $ Coffee $ Cheese $ Dessert $ No-Cook $ Quick & Easy $ Frozen Dessert $ Summer $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/coconut-rice-pudding-109236,Coconut Rice Pudding ,"1 1/2 cups cold unsalted cooked rice $ 3 cups whole milk $ 1/2 cup well-stirred canned unsweetened coconut milk $ 1/3 cup sugar $ 1/4 teaspoon salt $ 1/2 teaspoon vanilla $ Garnish: sweetened flaked coconut, toasted $ ",Milk/Cream $ Rice $ Dessert $ Coconut $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,48,Milk/Cream $ Rice $ Dessert $ Coconut $ Summer $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/herbed-summer-succotash-102026,Herbed Summer Succotash ,1/4 pound bacon (about 4 slices) $ 1 pound fresh shell beans in pod or 1 cup frozen baby lima beans $ 3/4 pound cherry tomatoes (about 1 1/2 pints) $ 4 ears corn $ 1 small Vidalia onion or other sweet onion $ 1 large garlic clove $ 1 1/2 tablespoons olive oil $ 1 tablespoon Sherry vinegar $ 1/4 cup packed small fresh basil leaves $ 1/4 cup packed small fresh arugula leaves $ Accompaniment: garlic croútes $ ,Tomato $ Side $ Basil $ Bacon $ Corn $ Arugula $ Lima Bean $ Summer $ Gourmet $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,American $ ,4/4,3,Tomato $ Side $ Basil $ Bacon $ Corn $ Arugula $ Lima Bean $ Summer $ Gourmet $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ American $ 
https://www.epicurious.com/recipes/food/views/corn-bisque-with-red-bell-pepper-and-rosemary-15658,Corn Bisque with Red Bell Pepper and Rosemary ,"4 tablespoons (1/2 stick) butter $ 2 cups chopped onions $ 1/2 cup diced carrot $ 1/2 cup diced celery $ 7 1/2 cups frozen corn kernels, thawed, drained (about 42 ounces) $ 1 teaspoon dried rosemary $ 1/4 teaspoon cayenne pepper $ 6 cups chicken stock or canned low-salt chicken broth $ 1 cup half and half $ 1 red bell pepper, chopped $ ",Soup/Stew $ Milk/Cream $ Vegetable $ Lunch $ Rosemary $ Corn $ Bell Pepper $ Fall $ Simmer $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,American $ ,3.5/4,73,Soup/Stew $ Milk/Cream $ Vegetable $ Lunch $ Rosemary $ Corn $ Bell Pepper $ Fall $ Simmer $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ American $ 
https://www.epicurious.com/recipes/food/views/katharine-hepburns-brownies-106559,Katharine Hepburn's Brownies ,1 stick (8 tablespoons) butter $ 2 squares unsweetened chocolate $ 1 cup sugar $ 2 eggs $ 1/2 teaspoon vanilla $ 1/4 cup all-purpose flour $ 1/4 teaspoon salt $ 1 cup chopped walnuts (optional) $ ,Chocolate $ Nut $ Dessert $ Bake $ Quick & Easy $ Spring $ ,American $ ,3.5/4,86,Chocolate $ Nut $ Dessert $ Bake $ Quick & Easy $ Spring $ American $ 
